time,temperature,humidity
2025-12-01 23:44:39,20.3,43.9
2025-12-01 23:44:43,20.3,43.9
2025-12-01 23:44:49,20.3,43.9
2025-12-01 23:44:52,20.4,43.9
2025-12-01 23:45:01,20.3,43.7
2025-12-01 23:45:05,20.4,43.7
2025-12-01 23:45:27,20.4,43.8
2025-12-01 23:45:31,20.4,43.7
2025-12-01 23:45:35,20.4,43.7
2025-12-01 23:45:38,20.4,43.8
2025-12-01 23:45:42,20.4,43.7
2025-12-01 23:45:45,20.4,43.7
2025-12-01 23:45:49,20.4,43.7
2025-12-01 23:45:52,20.4,43.7
2025-12-01 23:45:56,20.4,43.7
2025-12-01 23:46:00,20.4,43.6
2025-12-01 23:46:03,20.4,43.7
2025-12-01 23:46:09,20.4,43.5
2025-12-01 23:46:13,20.4,43.5
2025-12-01 23:46:16,20.4,43.7
2025-12-01 23:46:20,20.4,43.7
2025-12-01 23:46:24,20.4,43.6
2025-12-01 23:46:32,20.4,43.7
2025-12-01 23:51:41,20.5,43.4
2025-12-01 23:51:47,20.5,43.4
2025-12-01 23:51:51,20.5,43.5
2025-12-01 23:51:54,20.5,43.5
2025-12-01 23:51:58,20.5,43.5
2025-12-01 23:52:04,20.5,43.4
2025-12-01 23:52:08,20.6,43.5
2025-12-01 23:52:11,20.6,43.5
2025-12-01 23:52:15,20.5,43.4
2025-12-01 23:52:18,20.6,43.5
2025-12-01 23:52:22,20.6,43.5
2025-12-01 23:52:25,20.6,43.4
2025-12-01 23:52:29,20.6,43.4
2025-12-01 23:52:33,20.5,43.5
2025-12-01 23:52:36,20.5,43.4
2025-12-01 23:52:55,20.6,43.6
2025-12-01 23:52:59,20.6,43.5
2025-12-02 00:40:32,22.6,41.4
2025-12-02 00:40:35,22.6,39.3
2025-12-02 00:40:39,22.5,39.5
2025-12-02 00:40:43,22.5,39.6
2025-12-02 00:40:46,22.5,40.1
2025-12-02 00:40:52,22.5,39.5
2025-12-02 00:40:56,22.6,40.4
2025-12-02 00:41:07,22.5,40.1
2025-12-02 00:41:13,22.5,40.0
2025-12-02 00:41:22,22.6,40.0
2025-12-02 00:41:26,22.5,40.5
2025-12-02 00:41:29,22.5,40.2
2025-12-02 00:41:38,22.5,39.9
2025-12-02 00:41:47,22.6,40.4
2025-12-02 00:41:50,22.6,40.1
2025-12-02 00:41:54,22.5,40.0
2025-12-02 00:42:03,22.6,39.9
2025-12-02 00:42:06,22.5,39.9
2025-12-02 00:42:10,22.5,40.2
2025-12-02 00:42:13,22.6,39.9
2025-12-02 00:42:17,22.5,40.6
2025-12-02 00:42:20,22.5,40.2
2025-12-02 00:42:24,22.5,40.7
2025-12-02 00:42:28,22.5,40.6
2025-12-02 00:42:31,22.5,40.7
2025-12-02 00:42:35,22.5,40.7
2025-12-02 00:42:38,22.5,40.6
2025-12-02 00:42:42,22.5,39.8
2025-12-02 00:42:48,22.6,40.7
2025-12-02 00:42:52,22.5,40.6
2025-12-02 00:42:55,22.5,40.0
2025-12-02 00:42:59,22.6,39.8
2025-12-02 00:43:02,22.5,39.9
2025-12-02 00:43:06,22.5,39.9
2025-12-02 00:43:12,22.6,40.8
2025-12-02 00:43:16,22.5,40.1
2025-12-02 00:43:22,22.5,40.7
2025-12-02 00:43:25,22.5,40.3
2025-12-02 00:43:29,22.5,39.9
2025-12-02 00:43:38,22.5,40.7
2025-12-02 00:43:44,22.6,40.0
2025-12-02 00:43:47,22.6,40.1
2025-12-02 00:43:51,22.5,40.1
2025-12-02 00:43:55,22.5,39.9
2025-12-02 00:43:58,22.6,40.2
2025-12-02 00:44:07,22.6,40.0
2025-12-02 00:44:10,22.6,40.1
2025-12-02 00:44:14,22.6,40.1
2025-12-02 00:44:20,22.6,40.2
2025-12-02 00:44:24,22.6,40.1
2025-12-02 00:44:27,22.6,40.1
2025-12-02 00:44:31,22.6,40.0
2025-12-02 00:44:37,22.5,40.0
2025-12-02 00:44:41,22.6,40.7
2025-12-02 00:44:44,22.6,40.1
2025-12-02 00:44:50,22.6,39.9
2025-12-02 00:44:57,22.6,39.9
2025-12-02 00:45:00,22.6,39.9
2025-12-02 00:45:04,22.6,40.5
2025-12-02 00:45:10,22.6,40.5
2025-12-02 00:45:13,22.6,39.9
2025-12-02 00:45:17,22.6,40.6
2025-12-02 00:45:21,22.6,40.1
2025-12-02 00:45:24,22.6,39.9
2025-12-02 00:45:28,22.6,40.0
2025-12-02 00:45:34,22.6,39.9
2025-12-02 00:45:40,22.6,39.9
2025-12-02 00:45:46,22.6,40.0
2025-12-02 00:45:50,22.6,39.9
2025-12-02 00:45:53,22.6,40.0
2025-12-02 00:45:57,22.6,40.1
2025-12-02 00:46:03,22.6,39.9
2025-12-02 00:46:07,22.6,40.6
2025-12-02 00:46:10,22.6,39.9
2025-12-02 00:46:16,22.6,39.8
2025-12-02 00:46:23,22.6,39.9
2025-12-02 00:46:26,22.6,39.7
2025-12-02 00:46:30,22.6,40.5
2025-12-02 00:46:36,22.6,39.9
2025-12-02 00:46:39,22.6,39.9
2025-12-02 00:46:43,22.6,39.9
2025-12-02 00:46:47,22.6,39.8
2025-12-02 00:47:00,22.6,39.8
2025-12-02 00:47:04,22.7,40.0
2025-12-02 00:47:08,22.6,39.8
2025-12-02 00:47:11,22.7,39.6
2025-12-02 00:47:15,22.6,39.7
2025-12-02 00:47:18,22.6,39.8
2025-12-02 00:47:22,22.7,39.8
2025-12-02 00:47:25,22.6,40.5
2025-12-02 00:47:32,22.7,39.8
2025-12-02 00:47:35,22.7,40.7
2025-12-02 00:47:41,22.7,40.7
2025-12-02 00:47:48,22.7,39.9
2025-12-02 00:47:51,22.7,40.7
2025-12-02 00:47:55,22.7,39.9
2025-12-02 00:47:58,22.7,40.0
2025-12-02 00:48:07,22.7,40.5
2025-12-02 00:48:11,22.7,40.6
2025-12-02 00:48:14,22.7,39.9
2025-12-02 00:48:18,22.7,40.6
2025-12-02 00:48:32,22.7,40.8
2025-12-02 00:48:35,22.7,40.6
2025-12-02 00:48:39,22.8,40.2
2025-12-02 00:48:42,22.8,40.1
2025-12-02 00:48:46,22.8,40.6
2025-12-02 00:48:49,22.8,40.0
2025-12-02 00:48:53,22.8,40.1
2025-12-02 00:48:59,22.8,40.7
2025-12-02 00:49:03,22.8,40.7
2025-12-02 00:49:06,22.8,39.8
2025-12-02 00:49:10,22.8,40.6
2025-12-02 00:49:14,22.8,39.8
2025-12-02 00:49:17,22.8,39.9
2025-12-02 00:49:23,22.8,40.6
2025-12-02 00:49:27,22.8,39.9
2025-12-02 00:49:36,22.8,40.5
2025-12-02 00:49:42,22.8,39.9
2025-12-02 00:49:45,22.7,40.0
2025-12-02 00:49:49,22.8,39.8
2025-12-02 00:49:52,22.8,40.3
2025-12-02 00:49:56,22.7,39.9
2025-12-02 00:50:02,22.7,40.1
2025-12-02 00:50:06,22.8,39.9
2025-12-02 00:50:12,22.8,39.9
2025-12-02 00:50:15,22.7,40.0
2025-12-02 00:50:19,22.8,40.0
2025-12-02 00:50:25,22.8,40.1
2025-12-02 00:50:29,22.8,40.0
2025-12-02 00:50:32,22.8,40.0
2025-12-02 00:50:36,22.8,40.4
2025-12-02 00:50:42,22.8,40.1
2025-12-02 00:50:46,22.8,40.1
2025-12-02 00:50:54,22.8,40.7
2025-12-02 00:50:58,22.8,40.1
2025-12-02 00:51:02,22.8,41.0
2025-12-02 00:51:05,22.8,40.1
2025-12-02 00:51:11,22.8,40.8
2025-12-02 00:51:15,22.8,40.2
2025-12-02 00:51:18,22.8,41.0
2025-12-02 00:51:25,22.8,40.5
2025-12-02 00:51:28,22.8,40.1
2025-12-02 00:51:32,22.8,41.1
2025-12-02 00:51:35,22.8,40.2
2025-12-02 00:51:39,22.8,41.0
2025-12-02 00:51:43,22.8,40.4
2025-12-02 00:51:56,22.8,40.4
2025-12-02 00:52:00,22.8,40.3
2025-12-02 00:52:06,22.8,40.6
2025-12-02 00:52:10,22.8,40.7
2025-12-02 00:52:16,22.8,40.2
2025-12-02 00:52:19,22.8,40.1
2025-12-02 00:52:23,22.8,40.8
2025-12-02 00:52:27,22.8,41.0
2025-12-02 00:52:30,22.8,40.9
2025-12-02 00:52:39,22.8,40.1
2025-12-02 00:52:45,22.8,40.9
2025-12-02 00:52:49,22.8,40.5
2025-12-02 00:52:52,22.8,40.0
2025-12-02 00:52:56,22.8,39.9
2025-12-02 00:52:59,22.8,40.0
2025-12-02 00:53:03,22.8,40.1
2025-12-02 00:53:09,22.8,40.9
2025-12-02 00:53:13,22.8,40.0
2025-12-02 00:53:16,22.8,40.9
2025-12-02 00:53:33,22.9,40.3
2025-12-02 00:53:36,22.9,40.3
2025-12-02 00:53:45,22.9,40.1
2025-12-02 00:53:49,22.8,41.2
2025-12-02 00:53:55,22.8,40.4
2025-12-02 00:54:06,22.9,40.5
2025-12-02 00:54:10,22.9,40.4
2025-12-02 00:54:16,22.8,40.4
2025-12-02 00:54:19,22.8,41.1
2025-12-02 00:54:23,22.8,40.3
2025-12-02 00:54:27,22.8,40.4
2025-12-02 00:54:33,22.9,40.8
2025-12-02 00:54:39,22.9,40.8
2025-12-02 00:54:50,22.9,40.4
2025-12-02 00:54:56,22.9,41.1
2025-12-02 00:55:02,22.9,40.2
2025-12-02 00:55:06,22.9,40.3
2025-12-02 00:55:10,22.9,41.0
2025-12-02 00:55:13,22.9,40.9
2025-12-02 00:55:19,22.9,40.5
2025-12-02 00:55:23,22.9,40.4
2025-12-02 00:55:26,22.9,40.3
2025-12-02 00:55:30,22.9,40.4
2025-12-02 00:55:36,22.9,41.1
2025-12-02 00:55:40,22.9,40.4
2025-12-02 00:56:05,22.9,40.2
2025-12-02 00:56:09,22.9,41.0
2025-12-02 00:56:15,22.9,41.0
2025-12-02 00:56:18,22.9,40.1
2025-12-02 00:56:24,22.9,40.2
2025-12-02 00:56:28,22.9,40.1
2025-12-02 00:56:32,22.9,40.0
2025-12-02 00:56:38,22.9,40.7
2025-12-02 00:56:46,22.9,40.0
2025-12-02 00:56:50,22.9,40.0
2025-12-02 00:56:54,22.9,40.1
2025-12-02 00:56:57,22.9,40.8
2025-12-02 00:57:01,22.9,40.7
2025-12-02 00:57:04,22.9,40.0
2025-12-02 00:57:11,22.9,39.9
2025-12-02 00:57:17,22.9,40.0
2025-12-02 00:57:20,22.9,40.0
2025-12-02 00:57:24,22.9,40.8
2025-12-02 00:57:27,22.9,40.0
2025-12-02 00:57:31,22.9,40.1
2025-12-02 00:57:40,22.9,40.5
2025-12-02 00:57:43,22.9,40.8
2025-12-02 00:57:49,22.9,40.4
2025-12-02 00:57:56,22.9,40.9
2025-12-02 00:58:02,23.0,40.3
2025-12-02 00:58:05,22.9,40.9
2025-12-02 00:58:09,22.9,40.2
2025-12-02 00:58:15,22.9,40.3
2025-12-02 00:58:19,22.9,40.3
2025-12-02 00:58:22,23.0,40.3
2025-12-02 00:58:26,22.9,40.3
2025-12-02 00:58:35,23.0,40.8
2025-12-02 00:58:43,23.0,41.0
2025-12-02 00:58:47,23.0,40.2
2025-12-02 02:36:20,24.1,40.6
2025-12-02 02:36:32,24.2,40.4
2025-12-02 02:37:16,24.2,40.7
2025-12-02 02:37:22,24.2,40.7
2025-12-02 02:37:26,24.2,40.7
2025-12-02 02:37:29,24.2,40.6
2025-12-02 02:52:05,24.3,40.8
2025-12-02 02:52:11,24.3,40.7
2025-12-02 02:52:15,24.3,40.6
2025-12-02 02:52:29,24.3,41.0
2025-12-02 02:52:32,24.3,40.9
2025-12-02 02:52:36,24.3,41.0
2025-12-02 02:52:42,24.3,40.8
2025-12-02 02:52:46,24.3,41.0
2025-12-02 02:52:49,24.3,40.8
2025-12-02 02:52:53,24.3,40.8
2025-12-02 02:52:56,24.3,40.6
2025-12-02 02:53:00,24.3,40.8
2025-12-02 02:53:06,24.3,41.0
2025-12-02 02:53:10,24.3,41.0
2025-12-02 02:53:16,24.3,40.9
2025-12-02 02:53:27,24.3,41.0
2025-12-02 02:53:41,24.3,41.1
2025-12-02 02:53:50,24.3,41.1
2025-12-02 02:53:53,24.3,41.1
2025-12-02 02:53:57,24.3,41.1
2025-12-02 02:54:08,24.3,41.2
2025-12-02 02:54:19,24.4,41.2
2025-12-02 02:54:33,24.3,41.0
2025-12-02 02:54:37,24.3,41.0
2025-12-02 02:54:40,24.3,41.1
2025-12-02 02:54:52,24.3,41.0
2025-12-02 02:55:01,24.3,41.2
2025-12-02 02:55:04,24.3,41.1
2025-12-02 02:55:10,24.3,41.2
2025-12-02 02:55:16,24.3,41.1
2025-12-02 02:55:20,24.3,41.2
2025-12-02 02:55:24,24.3,41.2
2025-12-02 02:55:37,24.3,41.2
2025-12-02 02:55:41,24.3,41.1
2025-12-02 02:55:47,24.3,41.2
2025-12-02 02:55:51,24.3,41.3
2025-12-02 02:56:05,24.3,41.2
2025-12-02 02:56:08,24.3,41.2
2025-12-02 02:56:12,24.3,41.3
2025-12-02 02:56:15,24.3,41.2
2025-12-02 02:57:02,24.3,41.2
2025-12-02 02:57:06,24.3,41.3
2025-12-02 02:57:22,24.3,41.3
2025-12-02 02:57:26,24.3,41.3
2025-12-02 02:57:29,24.3,41.3
2025-12-02 02:57:33,24.3,41.3
2025-12-02 02:57:49,24.3,41.4
2025-12-02 02:57:53,24.3,41.4
2025-12-02 02:57:57,24.3,41.2
2025-12-02 02:58:00,24.3,41.3
2025-12-02 02:58:09,24.4,41.3
2025-12-02 02:58:25,24.4,41.3
2025-12-02 02:58:29,24.4,41.3
2025-12-02 02:58:35,24.4,41.3
2025-12-02 03:05:51,24.5,41.9
2025-12-02 03:05:54,24.5,41.5
2025-12-02 03:06:00,24.5,41.1
2025-12-02 03:06:06,24.5,41.5
2025-12-02 03:06:18,24.5,41.5
2025-12-02 03:06:21,24.5,41.4
2025-12-02 03:06:25,24.5,41.5
2025-12-02 03:06:31,24.5,41.4
2025-12-02 03:06:35,24.5,41.4
2025-12-02 03:06:38,24.5,41.4
2025-12-02 03:06:42,24.5,41.5
2025-12-02 03:22:57,24.6,41.7
2025-12-02 03:23:03,24.5,41.6
2025-12-02 03:23:07,24.5,41.7
2025-12-02 03:23:21,24.6,41.7
2025-12-02 03:23:43,24.6,41.4
2025-12-02 03:23:47,24.6,41.5
2025-12-02 03:23:50,24.6,41.4
2025-12-02 03:23:54,24.6,41.4
2025-12-02 03:24:00,24.6,41.5
2025-12-02 03:24:04,24.6,41.5
2025-12-02 03:24:07,24.6,41.5
2025-12-02 03:24:11,24.6,41.5
2025-12-02 03:24:17,24.6,41.5
2025-12-02 03:24:20,24.6,41.5
2025-12-02 03:24:29,24.6,41.6
2025-12-02 03:24:41,24.6,41.6
2025-12-02 03:25:03,24.6,41.6
2025-12-02 03:25:22,24.6,41.6
2025-12-02 03:25:26,24.6,41.5
2025-12-02 03:25:29,24.6,41.5
2025-12-02 03:25:33,24.6,41.5
2025-12-02 03:25:36,24.6,41.5
2025-12-02 03:25:40,24.6,41.5
2025-12-02 03:25:44,24.6,41.5
2025-12-02 03:25:47,24.6,41.4
2025-12-02 03:25:56,24.6,41.5
2025-12-02 03:25:59,24.6,41.5
2025-12-02 03:26:03,24.6,41.5
2025-12-02 03:26:07,24.6,41.4
2025-12-02 03:26:13,24.6,41.4
2025-12-02 03:26:16,24.7,41.5
2025-12-02 03:26:20,24.6,41.5
2025-12-02 03:26:26,24.6,41.5
2025-12-02 03:26:32,24.6,41.5
2025-12-02 03:26:38,24.6,41.5
2025-12-02 03:26:42,24.6,41.5
2025-12-02 03:26:46,24.6,41.5
2025-12-02 03:26:49,24.6,41.5
2025-12-02 03:26:53,24.6,41.5
2025-12-02 03:27:07,24.6,41.5
2025-12-02 03:27:10,24.7,41.5
2025-12-02 03:27:16,24.6,41.4
2025-12-02 03:27:30,24.6,41.4
2025-12-02 03:27:34,24.7,41.5
2025-12-02 03:27:37,24.6,41.4
2025-12-02 03:27:41,24.7,41.5
2025-12-02 03:27:50,24.6,41.5
2025-12-02 03:27:53,24.7,41.5
2025-12-02 03:27:57,24.6,41.4
2025-12-02 03:28:08,24.6,41.5
2025-12-02 03:28:12,24.6,41.5
2025-12-02 03:28:15,24.7,41.5
2025-12-02 03:28:19,24.6,41.5
2025-12-02 03:28:22,24.7,41.5
2025-12-02 03:28:26,24.7,41.5
2025-12-02 03:28:30,24.6,41.5
2025-12-02 03:28:36,24.6,41.6
2025-12-02 03:28:39,24.7,41.6
2025-12-02 03:28:43,24.7,41.5
2025-12-02 03:28:46,24.6,41.5
2025-12-02 03:28:53,24.7,41.5
2025-12-02 03:28:56,24.7,41.5
2025-12-02 03:29:00,24.6,41.5
2025-12-02 03:29:03,24.7,41.5
2025-12-02 03:29:15,24.6,41.4
2025-12-02 03:29:18,24.7,41.4
2025-12-02 03:29:22,24.7,41.5
2025-12-02 03:29:25,24.7,41.4
2025-12-02 03:29:29,24.7,41.4
2025-12-02 03:29:40,24.7,41.4
2025-12-02 03:29:44,24.7,41.4
2025-12-02 03:29:53,24.7,41.4
2025-12-02 03:29:56,24.7,41.4
2025-12-02 03:30:05,24.7,41.2
